order_id,customer_name,product_name,price,quantity,order_date
ORD07596,Alice,Tablet,593.8767463854042,2.0,2023-10-01
ORD07597,  Dave,Laptop,,2.0,2023-10-01
ORD07598,Bob,Headphones,,3.0,
ORD07599,,Phone,1497.573285278512,3.0,
ORD07600,Bob,Laptop,518.781593525532,,2023-10-01
ORD07601,charlie ,Phone,Not Available,1.0,
ORD07602,Alice,,,1.0,2023-10-01
ORD07603,Alice,Phone,Not Available,1.0,2023/10/01
ORD07604,Alice,Headphones,,2.0,2023-10-01
ORD07605,,Phone,Not Available,3.0,
ORD07606,,Headphones,243.50799912611384,1.0,2023/10/01
ORD07607,Bob,Headphones,,1.0,
ORD07608,Alice,Headphones,Not Available,,01/10/2023
ORD07609,Bob,Headphones,Not Available,,01/10/2023
ORD07610,  Dave,Headphones,527.6680079974176,1.0,2023-10-01
ORD07611,Alice,Phone,,3.0,2023-10-01
ORD07612,Bob,Phone,Not Available,,2023-10-01
ORD07613,charlie ,Tablet,,3.0,2023/10/01
ORD07614,,Tablet,Not Available,3.0,01/10/2023
ORD07615,,Tablet,,3.0,2023-10-01
ORD07616,,Tablet,378.84173335658556,,2023/10/01
ORD07617,,,Not Available,2.0,2023-10-01
ORD07618,charlie ,Tablet,,2.0,
ORD07619,  Dave,Headphones,,1.0,2023-10-01
ORD07620,  Dave,Headphones,Not Available,3.0,
ORD07621,Bob,Headphones,556.4472987094557,2.0,01/10/2023
ORD07622,Alice,Laptop,,1.0,2023/10/01
ORD07623,  Dave,Laptop,Not Available,1.0,2023-10-01
ORD07624,charlie ,Laptop,949.9939568967939,,
ORD07625,,Tablet,1410.2228113803003,,
ORD07626,charlie ,Laptop,,1.0,2023-10-01
ORD07627,charlie ,Phone,,,01/10/2023
ORD07628,,Tablet,,,2023-10-01
ORD07629,,Laptop,Not Available,,2023/10/01
ORD07630,Bob,Laptop,Not Available,1.0,01/10/2023
ORD07631,,Laptop,411.7200139353996,2.0,
ORD07632,charlie ,Laptop,,3.0,2023-10-01
ORD07633,,Headphones,1338.743249576281,2.0,01/10/2023
ORD07634,,Tablet,1169.2158230727996,2.0,01/10/2023
ORD07635,charlie ,Headphones,Not Available,3.0,2023-10-01
ORD07636,  Dave,Phone,715.7393239058249,3.0,
ORD07637,Bob,Headphones,Not Available,,2023-10-01
ORD07638,  Dave,Headphones,Not Available,1.0,2023-10-01
ORD07639,Bob,Tablet,Not Available,2.0,01/10/2023
ORD07640,Bob,Phone,Not Available,,2023/10/01
ORD07641,  Dave,Tablet,,,
ORD07642,Alice,Laptop,,,
ORD07643,Bob,Laptop,299.5870491186803,3.0,2023-10-01
ORD07644,  Dave,Phone,Not Available,2.0,
ORD07645,  Dave,,,2.0,01/10/2023
ORD07646,  Dave,Headphones,Not Available,1.0,2023-10-01
ORD07647,Bob,,Not Available,3.0,01/10/2023
ORD07648,  Dave,Tablet,358.4627603986941,1.0,2023-10-01
ORD07649,,Phone,1276.3378215364069,1.0,
ORD07650,Alice,Laptop,Not Available,1.0,2023-10-01
ORD07651,charlie ,Tablet,1127.3429899934983,3.0,2023-10-01
ORD07652,charlie ,Tablet,,1.0,
ORD07653,Alice,Tablet,Not Available,2.0,2023-10-01
ORD07654,  Dave,Headphones,Not Available,3.0,2023/10/01
ORD07655,charlie ,Tablet,,3.0,2023/10/01
ORD07656,  Dave,Headphones,449.702086877495,1.0,2023/10/01
ORD07657,Alice,Phone,1451.013637962983,1.0,
ORD07658,  Dave,Phone,,,2023-10-01
ORD07659,,Headphones,Not Available,,
ORD07660,Bob,Laptop,,1.0,2023-10-01
ORD07661,charlie ,Tablet,Not Available,2.0,2023/10/01
ORD07662,Bob,Laptop,,2.0,01/10/2023
ORD07663,,Laptop,Not Available,3.0,
ORD07664,  Dave,,,3.0,2023-10-01
ORD07665,  Dave,Phone,Not Available,1.0,01/10/2023
ORD07666,charlie ,Headphones,Not Available,1.0,01/10/2023
ORD07667,charlie ,Tablet,148.47933964943314,2.0,2023-10-01
ORD07668,,Phone,Not Available,1.0,2023/10/01
ORD07669,,Phone,96.45376539571842,3.0,2023/10/01
ORD07670,Alice,Laptop,,2.0,01/10/2023
ORD07671,Alice,Headphones,,1.0,01/10/2023
ORD07672,charlie ,Headphones,1493.627154769628,2.0,
ORD07673,,Laptop,906.6674338189656,2.0,2023/10/01
ORD07674,Bob,Headphones,Not Available,2.0,2023/10/01
ORD07675,Bob,,894.506944808194,2.0,01/10/2023
ORD07676,Alice,Phone,283.9154842894196,,2023/10/01
ORD07677,  Dave,,,1.0,2023-10-01
ORD07678,  Dave,Laptop,Not Available,1.0,2023-10-01
ORD07679,  Dave,Headphones,,3.0,
ORD07680,charlie ,Tablet,1018.2633321398365,,
ORD07681,Alice,Laptop,,3.0,
ORD07682,,,1410.801310793336,,01/10/2023
ORD07683,Bob,Headphones,Not Available,3.0,2023/10/01
ORD07684,Bob,Laptop,306.8617138240889,2.0,2023/10/01
ORD07685,Bob,Laptop,Not Available,3.0,2023/10/01
ORD07686,charlie ,Tablet,902.3926490066943,2.0,2023/10/01
ORD07687,,Laptop,69.12374631728488,1.0,
ORD07688,,Laptop,,1.0,2023/10/01
ORD07689,,Headphones,Not Available,2.0,2023-10-01
ORD07690,,Tablet,Not Available,,
ORD07691,Alice,Phone,1381.652574190794,,01/10/2023
ORD07692,Bob,Tablet,Not Available,,01/10/2023
ORD07693,charlie ,Phone,,,2023/10/01
ORD07694,Bob,Tablet,619.1488699327372,2.0,2023-10-01
ORD07695,  Dave,Phone,Not Available,1.0,
ORD07696,  Dave,,Not Available,3.0,2023/10/01
ORD07697,  Dave,Headphones,,1.0,01/10/2023
ORD07698,charlie ,Phone,Not Available,3.0,
ORD07699,Bob,,136.8285952740958,1.0,01/10/2023
ORD07700,Bob,,,1.0,2023/10/01
ORD07701,charlie ,Tablet,851.0556149286731,3.0,2023/10/01
ORD07702,Alice,Tablet,,3.0,01/10/2023
ORD07703,Alice,Phone,Not Available,3.0,2023-10-01
ORD07704,Alice,Headphones,,2.0,
ORD07705,Alice,Phone,,2.0,2023/10/01
ORD07706,,Tablet,321.69450133936783,2.0,2023/10/01
ORD07707,charlie ,Laptop,1243.420049831056,,01/10/2023
ORD07708,  Dave,Headphones,1294.0297163608448,2.0,01/10/2023
ORD07709,,Headphones,529.3023047077365,,
ORD07710,Alice,Headphones,,1.0,
ORD07711,charlie ,Tablet,Not Available,,
ORD07712,Bob,Tablet,61.96752044748241,2.0,01/10/2023
ORD07713,charlie ,Laptop,226.9959381323439,3.0,
ORD07714,charlie ,Phone,Not Available,3.0,2023-10-01
ORD07715,Alice,Laptop,116.41021118302379,3.0,2023/10/01
ORD07716,Alice,,Not Available,3.0,01/10/2023
ORD07717,  Dave,Headphones,182.58648321116772,1.0,
ORD07718,Bob,Tablet,,3.0,01/10/2023
ORD07719,,,483.6371116975568,1.0,
ORD07720,charlie ,Phone,,,
ORD07721,Alice,Laptop,,2.0,01/10/2023
ORD07722,Bob,Laptop,412.36994889705704,3.0,
ORD07723,charlie ,Laptop,,3.0,2023-10-01
ORD07724,,Phone,,,01/10/2023
ORD07725,Alice,Laptop,Not Available,,2023/10/01
ORD07726,Bob,Tablet,Not Available,3.0,2023-10-01
ORD07727,Bob,Laptop,Not Available,1.0,
ORD07728,Alice,Phone,291.2464607562038,1.0,2023/10/01
ORD07729,Alice,Tablet,Not Available,1.0,2023-10-01
ORD07730,charlie ,Laptop,,2.0,2023/10/01
ORD07731,Bob,,Not Available,2.0,01/10/2023
ORD07732,Alice,Headphones,Not Available,3.0,2023/10/01
ORD07733,Alice,,Not Available,1.0,01/10/2023
ORD07734,Bob,Phone,1463.3911562461717,3.0,2023-10-01
ORD07735,,Laptop,Not Available,3.0,2023-10-01
ORD07736,Alice,Headphones,145.3749382372767,,2023-10-01
ORD07737,,Phone,,2.0,01/10/2023
ORD07738,charlie ,Tablet,Not Available,1.0,01/10/2023
ORD07739,  Dave,Headphones,1236.2818838238402,3.0,2023/10/01
ORD07740,Alice,Tablet,Not Available,3.0,
ORD07741,,,783.0010453416589,2.0,2023/10/01
ORD07742,Bob,Laptop,1367.6037696109006,3.0,01/10/2023
ORD07743,  Dave,Tablet,,3.0,
ORD07744,charlie ,Tablet,1296.547766060528,1.0,
ORD07745,Alice,,1045.879180165222,3.0,
ORD07746,charlie ,Headphones,,,01/10/2023
ORD07747,,Laptop,Not Available,3.0,
ORD07748,charlie ,Tablet,,1.0,01/10/2023
ORD07749,charlie ,Headphones,1127.1508925079506,,01/10/2023
ORD07750,  Dave,Laptop,,3.0,2023-10-01
ORD07751,Alice,Phone,Not Available,,
ORD07752,Bob,Headphones,,3.0,2023/10/01
ORD07753,Bob,Tablet,1271.308947199284,,2023-10-01
ORD07754,Bob,Laptop,863.2825858549988,1.0,
ORD07755,Bob,Tablet,,1.0,2023/10/01
ORD07756,Alice,Headphones,1316.7689942748364,3.0,2023/10/01
ORD07757,Alice,Tablet,Not Available,1.0,01/10/2023
ORD07758,,Headphones,Not Available,2.0,01/10/2023
ORD07759,charlie ,,Not Available,,
ORD07760,Bob,Laptop,,,2023-10-01
ORD07761,charlie ,,Not Available,3.0,2023-10-01
ORD07762,Bob,Tablet,Not Available,,2023/10/01
ORD07763,Bob,Laptop,,,2023/10/01
ORD07764,charlie ,Laptop,,,
ORD07765,  Dave,Laptop,,,2023-10-01
ORD07766,Bob,Tablet,,3.0,01/10/2023
ORD07767,Bob,Laptop,Not Available,,
ORD07768,,Laptop,Not Available,1.0,2023/10/01
ORD07769,,Laptop,1163.3921266045436,2.0,01/10/2023
ORD07770,Bob,Headphones,Not Available,1.0,
ORD07771,Bob,Headphones,1225.2013778289809,2.0,2023-10-01
ORD07772,Alice,Tablet,465.2792234811801,1.0,01/10/2023
ORD07773,Bob,,401.9116792662061,,2023/10/01
ORD07774,  Dave,Phone,Not Available,1.0,
ORD07775,charlie ,Headphones,1493.6641565516572,2.0,
ORD07776,,Tablet,,1.0,2023-10-01
ORD07777,Bob,Headphones,,,2023/10/01
ORD07778,,Laptop,181.34777139422,3.0,
ORD07779,  Dave,Tablet,,3.0,01/10/2023
ORD07780,charlie ,Phone,747.8113856780253,1.0,01/10/2023
ORD07781,charlie ,Tablet,836.1934233581271,,
ORD07782,,Tablet,920.3588345299518,3.0,2023/10/01
ORD07783,charlie ,Laptop,,,
ORD07784,charlie ,,735.4887193696181,,01/10/2023
ORD07785,Bob,Headphones,535.416683453263,,
ORD07786,Alice,,532.4032508120134,1.0,2023/10/01
ORD07787,,Headphones,84.57767009735342,,01/10/2023
ORD07788,charlie ,Tablet,Not Available,2.0,01/10/2023
ORD07789,  Dave,,1092.3454679142349,1.0,2023/10/01
ORD07790,  Dave,Laptop,1190.217682030226,2.0,2023/10/01
ORD07791,,Headphones,Not Available,,
ORD07792,,,167.38150368604204,3.0,2023-10-01
ORD07793,Bob,Phone,Not Available,1.0,01/10/2023
ORD07794,Bob,Laptop,Not Available,3.0,2023-10-01
ORD07795,charlie ,,,3.0,2023-10-01
ORD07796,,,,1.0,2023-10-01
ORD07797,  Dave,Headphones,147.29813607226512,1.0,2023-10-01
ORD07798,  Dave,Headphones,Not Available,2.0,2023-10-01
ORD07799,,Tablet,Not Available,2.0,01/10/2023
ORD07800,Bob,Headphones,1213.4934057583998,2.0,2023-10-01
ORD07801,  Dave,Laptop,,,
ORD07802,charlie ,,Not Available,1.0,01/10/2023
ORD07803,  Dave,,Not Available,,2023-10-01
ORD07804,Bob,Phone,Not Available,,01/10/2023
ORD07805,Alice,Tablet,Not Available,3.0,2023/10/01
ORD07806,,Headphones,,1.0,
ORD07807,,Headphones,,,2023/10/01
ORD07808,charlie ,Laptop,253.76208046792294,1.0,01/10/2023
ORD07809,Bob,Phone,Not Available,3.0,
ORD07810,Bob,Headphones,,3.0,
ORD07811,charlie ,Laptop,606.205795776953,,2023/10/01
ORD07812,  Dave,Laptop,,,2023/10/01
ORD07813,,Headphones,,,2023/10/01
ORD07814,Bob,Laptop,,,2023/10/01
ORD07815,,Tablet,239.93312429817183,2.0,2023-10-01
ORD07816,,,615.7790207652147,,01/10/2023
ORD07817,Alice,Headphones,1457.515800487979,1.0,2023-10-01
ORD07818,  Dave,Phone,,1.0,2023-10-01
ORD07819,Bob,,540.822412503616,1.0,2023-10-01
ORD07820,Alice,,Not Available,3.0,2023-10-01
ORD07821,charlie ,Headphones,,2.0,01/10/2023
ORD07822,charlie ,Tablet,,1.0,
ORD07823,,Phone,,,2023-10-01
ORD07824,charlie ,Phone,,1.0,
ORD07825,Bob,Phone,1362.0384528909046,3.0,2023/10/01
ORD07826,  Dave,Headphones,426.2969389186689,,2023-10-01
ORD07827,charlie ,Laptop,,1.0,01/10/2023
ORD07828,,Phone,153.10473438231327,1.0,2023/10/01
ORD07829,  Dave,Phone,,1.0,2023/10/01
ORD07830,charlie ,,,2.0,01/10/2023
ORD07831,Bob,Phone,226.47920374811176,1.0,01/10/2023
ORD07832,Bob,Headphones,,2.0,2023/10/01
ORD07833,Bob,Laptop,,2.0,2023/10/01
ORD07834,charlie ,Headphones,Not Available,2.0,01/10/2023
ORD07835,,,,1.0,2023-10-01
ORD07836,charlie ,,,,01/10/2023
ORD07837,Alice,Headphones,556.7021862312824,1.0,2023-10-01
ORD07838,  Dave,Tablet,Not Available,1.0,2023-10-01
ORD07839,charlie ,Tablet,Not Available,2.0,01/10/2023
ORD07840,  Dave,Phone,,2.0,
ORD07841,Bob,Headphones,,3.0,01/10/2023
ORD07842,Alice,Tablet,243.55774376160537,2.0,2023-10-01
ORD07843,charlie ,Laptop,,3.0,01/10/2023
ORD07844,,Phone,1168.036403763099,3.0,
ORD07845,Bob,Laptop,,2.0,01/10/2023
ORD07846,  Dave,,223.97992148656184,,
ORD07847,Bob,Phone,155.93857423236278,2.0,01/10/2023
ORD07848,Alice,,,2.0,01/10/2023
ORD07849,Alice,,Not Available,,2023/10/01
ORD07850,,Tablet,Not Available,,
ORD07851,charlie ,Phone,Not Available,1.0,2023/10/01
ORD07852,Alice,Tablet,Not Available,2.0,01/10/2023
ORD07853,charlie ,Headphones,,3.0,2023-10-01
ORD07854,Alice,Tablet,Not Available,1.0,
ORD07855,charlie ,Tablet,Not Available,3.0,2023-10-01
ORD07856,,Headphones,,3.0,
ORD07857,Alice,Headphones,Not Available,2.0,2023/10/01
ORD07858,Bob,Laptop,Not Available,1.0,
ORD07859,  Dave,Tablet,661.4102775958867,2.0,2023-10-01
ORD07860,  Dave,Laptop,,,01/10/2023
ORD07861,charlie ,Headphones,Not Available,1.0,
ORD07862,  Dave,Headphones,189.61380007163123,3.0,01/10/2023
ORD07863,  Dave,Tablet,489.3745607698426,1.0,01/10/2023
ORD07864,  Dave,Phone,Not Available,,01/10/2023
ORD07865,  Dave,Tablet,,,2023/10/01
ORD07866,Alice,Headphones,,,01/10/2023
ORD07867,charlie ,Tablet,482.66327760240495,2.0,2023-10-01
ORD07868,,Laptop,Not Available,1.0,2023-10-01
ORD07869,charlie ,,Not Available,3.0,2023/10/01
ORD07870,charlie ,Headphones,Not Available,1.0,
ORD07871,,,Not Available,,2023/10/01
ORD07872,Bob,Phone,Not Available,1.0,2023/10/01
ORD07873,  Dave,Laptop,428.61533867435656,,01/10/2023
ORD07874,Alice,Tablet,,,2023-10-01
ORD07875,Alice,Laptop,Not Available,2.0,2023/10/01
ORD07876,charlie ,Laptop,128.18966999466326,2.0,2023-10-01
ORD07877,  Dave,Phone,364.8761608077225,1.0,
ORD07878,Alice,Phone,441.9774278532764,,2023/10/01
ORD07879,  Dave,Headphones,961.3776213206054,,01/10/2023
ORD07880,charlie ,Headphones,Not Available,3.0,
ORD07881,  Dave,Headphones,,3.0,2023-10-01
ORD07882,Alice,,454.09621062548155,3.0,2023/10/01
ORD07883,  Dave,Phone,,,2023-10-01
ORD07884,  Dave,Phone,Not Available,1.0,
ORD07885,Bob,Headphones,252.57048864647282,1.0,2023/10/01
ORD07886,Bob,Headphones,,1.0,01/10/2023
ORD07887,charlie ,Phone,Not Available,1.0,2023/10/01
ORD07888,  Dave,Headphones,Not Available,,2023-10-01
ORD07889,Bob,Headphones,Not Available,2.0,01/10/2023
ORD07890,charlie ,Headphones,Not Available,3.0,
ORD07891,  Dave,Phone,,,2023-10-01
ORD07892,,Tablet,203.72722961628932,1.0,01/10/2023
ORD07893,charlie ,Tablet,Not Available,,01/10/2023
ORD07894,charlie ,Laptop,591.0698967386691,3.0,01/10/2023
ORD07895,  Dave,Phone,Not Available,3.0,2023-10-01
ORD07896,charlie ,Laptop,,2.0,
ORD07897,,Tablet,,2.0,2023-10-01
ORD07898,Alice,Headphones,1271.3298913037631,2.0,2023-10-01
ORD07899,charlie ,Tablet,Not Available,1.0,01/10/2023
ORD07900,,,,,
ORD07901,Bob,Phone,Not Available,,
ORD07902,Alice,,1286.0186307284405,3.0,2023-10-01
ORD07903,Bob,Headphones,Not Available,1.0,2023-10-01
ORD07904,charlie ,Phone,Not Available,2.0,2023/10/01
ORD07905,  Dave,Phone,,3.0,01/10/2023
ORD07906,charlie ,Tablet,,3.0,2023-10-01
ORD07907,charlie ,Tablet,,1.0,2023-10-01
ORD07908,Bob,Laptop,Not Available,2.0,2023-10-01
ORD07909,Alice,Tablet,Not Available,3.0,2023-10-01
ORD07910,,Laptop,324.20190291293613,,01/10/2023
ORD07911,Alice,Headphones,Not Available,1.0,2023-10-01
ORD07912,Bob,,Not Available,2.0,01/10/2023
ORD07913,Alice,Tablet,Not Available,3.0,2023/10/01
ORD07914,charlie ,,,1.0,2023/10/01
ORD07915,charlie ,Headphones,,1.0,01/10/2023
ORD07916,Alice,Laptop,,2.0,01/10/2023
ORD07917,  Dave,Phone,832.3004660021636,,2023-10-01
ORD07918,  Dave,,,,
ORD07919,  Dave,Headphones,342.09337011112535,1.0,2023/10/01
ORD07920,charlie ,,,1.0,2023/10/01
ORD07921,,Phone,1119.8256357576747,2.0,01/10/2023
ORD07922,  Dave,Phone,Not Available,3.0,
ORD07923,,Tablet,1174.0800197456037,2.0,
ORD07924,Bob,Phone,1260.4410792138744,3.0,2023/10/01
ORD07925,Alice,Tablet,Not Available,2.0,
ORD07926,Bob,Headphones,351.5872684906109,2.0,01/10/2023
ORD07927,charlie ,Headphones,1438.337042473457,1.0,2023/10/01
ORD07928,charlie ,,Not Available,3.0,2023-10-01
ORD07929,  Dave,Tablet,Not Available,2.0,
ORD07930,Bob,Tablet,1393.6764745042335,2.0,
ORD07931,Bob,Phone,,3.0,2023/10/01
ORD07932,Alice,Headphones,Not Available,2.0,2023-10-01
ORD07933,charlie ,Laptop,1418.9383215913576,,01/10/2023
ORD07934,Bob,,Not Available,3.0,2023-10-01
ORD07935,Alice,Tablet,632.9278857644119,,
ORD07936,,Laptop,160.39863852298748,2.0,
ORD07937,Alice,Headphones,Not Available,,2023/10/01
ORD07938,  Dave,Tablet,1093.9587523427515,2.0,2023-10-01
ORD07939,charlie ,,Not Available,,2023/10/01
ORD07940,charlie ,Tablet,508.86958570430966,2.0,2023-10-01
ORD07941,Alice,,848.6669157966413,2.0,01/10/2023
ORD07942,  Dave,Phone,704.5744772616238,,
ORD07943,Alice,,902.8632756598039,1.0,2023-10-01
ORD07944,charlie ,Laptop,511.55201010032465,2.0,2023/10/01
ORD07945,,,578.1191668757112,1.0,2023/10/01
ORD07946,,,1364.1933164178768,3.0,2023/10/01
ORD07947,Bob,Laptop,,1.0,01/10/2023
ORD07948,charlie ,Laptop,Not Available,2.0,01/10/2023
ORD07949,  Dave,Tablet,,3.0,2023-10-01
ORD07950,Alice,Headphones,,,2023/10/01
ORD07951,Alice,,951.7689829054666,1.0,
ORD07952,Bob,Laptop,Not Available,1.0,2023/10/01
ORD07953,  Dave,Phone,,,2023-10-01
ORD07954,  Dave,Tablet,526.1849433466602,1.0,
ORD07955,Alice,Headphones,Not Available,,2023/10/01
ORD07956,charlie ,Headphones,,2.0,2023/10/01
ORD07957,Bob,Tablet,1328.3403369326215,1.0,01/10/2023
ORD07958,charlie ,Headphones,1078.556137043171,1.0,2023/10/01
ORD07959,Bob,,1039.980400447388,3.0,2023-10-01
ORD07960,Bob,Laptop,164.66002549014655,3.0,01/10/2023
ORD07961,charlie ,Tablet,Not Available,3.0,01/10/2023
ORD07962,,Laptop,71.71681243547852,1.0,2023/10/01
ORD07963,Bob,,,,
ORD07964,charlie ,Phone,869.5439804654866,2.0,
ORD07965,charlie ,Phone,Not Available,1.0,
ORD07966,  Dave,Tablet,Not Available,1.0,2023-10-01
ORD07967,Alice,Headphones,559.703847512475,1.0,2023/10/01
ORD07968,  Dave,,,3.0,2023/10/01
ORD07969,,,,2.0,2023/10/01
ORD07970,  Dave,Headphones,,1.0,2023-10-01
ORD07971,Alice,Headphones,,2.0,
ORD07972,charlie ,Tablet,Not Available,1.0,2023-10-01
ORD07973,Bob,Headphones,,,01/10/2023
ORD07974,  Dave,Phone,1155.5560278764788,3.0,2023/10/01
ORD07975,Bob,,Not Available,3.0,2023/10/01
ORD07976,charlie ,Tablet,312.1209789639488,3.0,
ORD07977,charlie ,Phone,,,
ORD07978,Alice,Headphones,1302.7768010225507,3.0,01/10/2023
ORD07979,  Dave,,,,2023/10/01
ORD07980,charlie ,Laptop,Not Available,1.0,2023-10-01
ORD07981,charlie ,Phone,,,2023/10/01
ORD07982,  Dave,Headphones,748.8754805850923,1.0,
ORD07983,,Laptop,,3.0,
ORD07984,charlie ,,,3.0,2023-10-01
ORD07985,Bob,Headphones,,3.0,01/10/2023
ORD07986,charlie ,Laptop,Not Available,3.0,2023-10-01
ORD07987,,Headphones,Not Available,3.0,2023-10-01
ORD07988,Alice,Headphones,769.8597690935261,1.0,2023-10-01
ORD07989,,Tablet,Not Available,2.0,2023-10-01
ORD07990,Alice,Laptop,1203.2334958230047,2.0,2023-10-01
ORD07991,,,766.2144718598116,3.0,
ORD07992,Alice,Phone,342.0166402316439,,2023/10/01
ORD07993,,,Not Available,2.0,2023-10-01
ORD07994,,Laptop,,,01/10/2023
ORD07995,Bob,Headphones,,,
ORD07996,charlie ,Headphones,1203.0164981550608,2.0,01/10/2023
ORD07997,,Headphones,1361.286042066169,2.0,2023-10-01
ORD07998,Bob,Phone,Not Available,1.0,01/10/2023
ORD07999,Bob,Headphones,1343.1702620299222,1.0,2023-10-01
ORD08000,Alice,,,2.0,2023-10-01
ORD08001,Bob,Phone,466.2799078849947,2.0,2023-10-01
ORD08002,Alice,Tablet,1499.187558645311,1.0,01/10/2023
ORD08003,  Dave,,Not Available,1.0,2023-10-01
ORD08004,Bob,Headphones,,1.0,2023/10/01
ORD08005,Bob,,,3.0,01/10/2023
ORD08006,Bob,Headphones,Not Available,,01/10/2023
ORD08007,Alice,Headphones,Not Available,2.0,
ORD08008,Alice,Headphones,,,2023/10/01
ORD08009,Alice,,,1.0,
ORD08010,Bob,,Not Available,2.0,
ORD08011,  Dave,Headphones,Not Available,1.0,
ORD08012,Bob,Phone,,,2023/10/01
ORD08013,charlie ,Tablet,,2.0,2023-10-01
ORD08014,  Dave,Headphones,Not Available,2.0,2023/10/01
ORD08015,Bob,Phone,,1.0,
ORD08016,Alice,Tablet,116.35639213828345,1.0,01/10/2023
ORD08017,,,,2.0,
ORD08018,Bob,Phone,Not Available,,01/10/2023
ORD08019,  Dave,Headphones,982.8616471192433,1.0,
ORD08020,,Headphones,,1.0,2023/10/01
ORD08021,Alice,Tablet,Not Available,1.0,01/10/2023
ORD08022,charlie ,,295.9511185094248,2.0,
ORD08023,charlie ,Laptop,1483.5538899810754,2.0,2023-10-01
ORD08024,Alice,,1118.3108671658383,3.0,01/10/2023
ORD08025,Bob,Phone,Not Available,2.0,01/10/2023
ORD08026,charlie ,,,1.0,01/10/2023
ORD08027,  Dave,Headphones,992.8880578736266,1.0,
ORD08028,  Dave,Tablet,867.7091999010527,2.0,2023/10/01
ORD08029,charlie ,Tablet,143.0145173995498,,01/10/2023
ORD08030,charlie ,Phone,627.7698349120593,1.0,01/10/2023
ORD08031,,Phone,,2.0,01/10/2023
ORD08032,,Tablet,Not Available,,01/10/2023
ORD08033,charlie ,Phone,,2.0,01/10/2023
ORD08034,  Dave,Headphones,,2.0,2023/10/01
ORD08035,Alice,Tablet,1251.650616146569,1.0,2023-10-01
ORD08036,Bob,Phone,231.93334208707108,3.0,01/10/2023
ORD08037,  Dave,Headphones,280.60989614317054,,
ORD08038,Bob,Headphones,Not Available,,01/10/2023
ORD08039,Bob,Tablet,,,2023/10/01
ORD08040,charlie ,Tablet,,2.0,2023/10/01
ORD08041,Bob,Tablet,217.70576529913083,,01/10/2023
ORD08042,Bob,Phone,Not Available,2.0,2023-10-01
ORD08043,charlie ,Tablet,Not Available,,01/10/2023
ORD08044,  Dave,Headphones,Not Available,,
ORD08045,charlie ,,,2.0,2023/10/01
ORD08046,Bob,Laptop,538.559534268969,1.0,2023-10-01
ORD08047,Bob,Headphones,,,01/10/2023
ORD08048,charlie ,Headphones,703.4209858748385,3.0,2023/10/01
ORD08049,,Tablet,Not Available,3.0,2023/10/01
ORD08050,,,405.10251061105,3.0,2023/10/01
ORD08051,Bob,Laptop,,3.0,2023-10-01
ORD08052,,Phone,Not Available,2.0,01/10/2023
ORD08053,Bob,Tablet,699.3389285557762,3.0,2023-10-01
ORD08054,Alice,Tablet,795.8223678371647,,2023-10-01
ORD08055,charlie ,Headphones,Not Available,2.0,
ORD08056,Bob,Phone,,,2023-10-01
ORD08057,Alice,Phone,213.05040072775122,1.0,01/10/2023
ORD08058,charlie ,Phone,1471.089002247642,,2023-10-01
ORD08059,charlie ,,160.86548590388148,2.0,2023/10/01
ORD08060,Alice,,,2.0,
ORD08061,,,,1.0,
ORD08062,  Dave,,Not Available,,2023/10/01
ORD08063,  Dave,Headphones,,,2023/10/01
ORD08064,Alice,Tablet,,2.0,2023/10/01
ORD08065,Alice,Tablet,Not Available,3.0,01/10/2023
ORD08066,Bob,Phone,Not Available,1.0,01/10/2023
ORD08067,,,441.02727705710583,3.0,01/10/2023
ORD08068,Alice,Phone,,,01/10/2023
ORD08069,,Tablet,,3.0,2023-10-01
ORD08070,,Laptop,200.52616767553894,1.0,2023/10/01
ORD08071,charlie ,Phone,,1.0,2023/10/01
ORD08072,,,738.418529070712,,01/10/2023
ORD08073,charlie ,Phone,1036.1615781790579,2.0,2023-10-01
ORD08074,  Dave,Tablet,575.8742427995597,,2023-10-01
ORD08075,,Laptop,Not Available,2.0,
ORD08076,charlie ,Headphones,364.26820691485585,1.0,
ORD08077,  Dave,,798.8471232703711,,01/10/2023
ORD08078,,Headphones,546.8538366269652,3.0,2023-10-01
ORD08079,,Headphones,,1.0,
ORD08080,charlie ,Headphones,Not Available,3.0,2023-10-01
ORD08081,Alice,Tablet,Not Available,,01/10/2023
ORD08082,Bob,,1369.1966128519896,3.0,2023/10/01
ORD08083,,Laptop,,2.0,2023/10/01
ORD08084,,Headphones,Not Available,2.0,2023/10/01
ORD08085,charlie ,Tablet,Not Available,2.0,2023/10/01
ORD08086,Alice,Phone,Not Available,1.0,2023/10/01
ORD08087,,Laptop,610.1456747603529,1.0,01/10/2023
ORD08088,,Laptop,1363.1795924046514,1.0,
ORD08089,charlie ,Phone,675.0887130946924,2.0,2023/10/01
ORD08090,  Dave,,1342.8085337317384,,
ORD08091,Alice,Headphones,196.47949635055187,,
ORD08092,Alice,Phone,Not Available,,2023-10-01
ORD08093,,Phone,Not Available,3.0,2023/10/01
ORD08094,charlie ,Tablet,,,2023-10-01
ORD08095,charlie ,Headphones,Not Available,2.0,
ORD08096,Alice,Laptop,555.3540243295752,3.0,01/10/2023
ORD08097,Alice,Phone,128.45077241889214,2.0,2023/10/01
ORD08098,charlie ,Headphones,Not Available,3.0,2023-10-01
